rxnorm_id,rxnorm_name,meddra_id,meddra_name
402010,"risperidone 25 MG Injection",10033425,"Pain in extremity"
402010,"risperidone 25 MG Injection",10003988,"Back pain"
402010,"risperidone 25 MG Injection",10028372,"Muscular weakness"
402010,"risperidone 25 MG Injection",10028411,Myalgia
402010,"risperidone 25 MG Injection",10023230,"Joint stiffness"
402010,"risperidone 25 MG Injection",10028347,"Muscle twitching"
402010,"risperidone 25 MG Injection",10039168,Rigidity
402010,"risperidone 25 MG Injection",10028330,"Muscle rigidity"
402010,"risperidone 25 MG Injection",10005191,Blister
402010,"risperidone 25 MG Injection",10027011,Measles
402010,"risperidone 25 MG Injection",10012431,Dermatitis
402010,"risperidone 25 MG Injection",10039793,"Seborrhoeic dermatitis"
402010,"risperidone 25 MG Injection",10039792,Seborrhoea
402010,"risperidone 25 MG Injection",10035110,Pityriasis
402010,"risperidone 25 MG Injection",10011859,Dandruff
402010,"risperidone 25 MG Injection",10013786,"Dry skin"
402010,"risperidone 25 MG Injection",10030095,Oedema
402010,"risperidone 25 MG Injection",10002424,Angioedema
402010,"risperidone 25 MG Injection",10001760,Alopecia
402010,"risperidone 25 MG Injection",10000496,Acne
402010,"risperidone 25 MG Injection",10025421,Macule
402010,"risperidone 25 MG Injection",10015150,Erythema
402010,"risperidone 25 MG Injection",10020649,Hyperkeratosis
402010,"risperidone 25 MG Injection",10014184,Eczema
402010,"risperidone 25 MG Injection",10037087,Pruritus
402010,"risperidone 25 MG Injection",10023084,Itching
402010,"risperidone 25 MG Injection",10037844,Rash
402010,"risperidone 25 MG Injection",10020642,Hyperhidrosis
402010,"risperidone 25 MG Injection",10019362,"Heavy sweating"
402010,"risperidone 25 MG Injection",10019670,"Hepatic function abnormal"
402010,"risperidone 25 MG Injection",10008417,Cheilitis
402010,"risperidone 25 MG Injection",10021639,Incontinence
402010,"risperidone 25 MG Injection",10016092,"Faecal incontinence"
402010,"risperidone 25 MG Injection",10033645,Pancreatitis
402010,"risperidone 25 MG Injection",10022687,"Intestinal obstruction"
402010,"risperidone 25 MG Injection",10003068,Aptyalism
402010,"risperidone 25 MG Injection",10017853,Gastritis
402010,"risperidone 25 MG Injection",10013781,"Dry mouth"
402010,"risperidone 25 MG Injection",10000087,"Abdominal pain upper"
402010,"risperidone 25 MG Injection",10013946,Dyspepsia
402010,"risperidone 25 MG Injection",10000081,"Abdominal pain"
402010,"risperidone 25 MG Injection",10012735,Diarrhoea
402010,"risperidone 25 MG Injection",10013082,Discomfort
402010,"risperidone 25 MG Injection",10000060,"Abdominal distension"
402010,"risperidone 25 MG Injection",10013950,Dysphagia
402010,"risperidone 25 MG Injection",10028813,Nausea
402010,"risperidone 25 MG Injection",10010774,Constipation
402010,"risperidone 25 MG Injection",10039424,"Salivary hypersecretion"
402010,"risperidone 25 MG Injection",10039428,Salivation
402010,"risperidone 25 MG Injection",10017944,"Gastrointestinal disorder"
402010,"risperidone 25 MG Injection",10020910,Hyperventilation
402010,"risperidone 25 MG Injection",10038683,"Respiratory disorder"
402010,"risperidone 25 MG Injection",10037833,Rales
402010,"risperidone 25 MG Injection",10013952,Dysphonia
402010,"risperidone 25 MG Injection",10035664,Pneumonia
402010,"risperidone 25 MG Injection",10037368,"Pulmonary congestion"
402010,"risperidone 25 MG Injection",10015090,Epistaxis
402010,"risperidone 25 MG Injection",10019211,Headache
402010,"risperidone 25 MG Injection",10002974,Apnoea
402010,"risperidone 25 MG Injection",10040742,"Sinus congestion"
402010,"risperidone 25 MG Injection",10039101,Rhinorrhoea
402010,"risperidone 25 MG Injection",10011224,Cough
402010,"risperidone 25 MG Injection",10013968,Dyspnoea
402010,"risperidone 25 MG Injection",10028735,"Nasal congestion"
402010,"risperidone 25 MG Injection",10009195,"Circulatory failure"
402010,"risperidone 25 MG Injection",10034567,"Peripheral circulatory failure"
402010,"risperidone 25 MG Injection",10016326,"Feeling cold"
402010,"risperidone 25 MG Injection",10034568,"Peripheral coldness"
402010,"risperidone 25 MG Injection",10020772,Hypertension
402010,"risperidone 25 MG Injection",10021097,Hypotension
402010,"risperidone 25 MG Injection",10021097,Hypotension
402010,"risperidone 25 MG Injection",10031127,"Orthostatic hypotension"
402010,"risperidone 25 MG Injection",10016825,Flushing
402010,"risperidone 25 MG Injection",10006093,Bradycardia
402010,"risperidone 25 MG Injection",10040741,"Sinus bradycardia"
402010,"risperidone 25 MG Injection",10006578,"Bundle branch block"
402010,"risperidone 25 MG Injection",10006580,"Bundle branch block left"
402010,"risperidone 25 MG Injection",10006093,Bradycardia
402010,"risperidone 25 MG Injection",10006578,"Bundle branch block"
402010,"risperidone 25 MG Injection",10006582,"Bundle branch block right"
402010,"risperidone 25 MG Injection",10003671,"Atrioventricular block"
402010,"risperidone 25 MG Injection",10015856,Extrasystoles
402010,"risperidone 25 MG Injection",10015856,Extrasystoles
402010,"risperidone 25 MG Injection",10033557,Palpitations
402010,"risperidone 25 MG Injection",10014020,"Ear pain"
402010,"risperidone 25 MG Injection",10023560,"Labyrinthine disorders"
402010,"risperidone 25 MG Injection",10018304,Glaucoma
402010,"risperidone 25 MG Injection",10034960,Photophobia
402010,"risperidone 25 MG Injection",10023644,"Lacrimation increased"
402010,"risperidone 25 MG Injection",10023639,Lacrimation
402010,"risperidone 25 MG Injection",10039509,Scab
402010,"risperidone 25 MG Injection",10020565,Hyperaemia
402010,"risperidone 25 MG Injection",10030041,"Ocular hyperaemia"
402010,"risperidone 25 MG Injection",10038827,"Retinal artery occlusion"
402010,"risperidone 25 MG Injection",10010741,Conjunctivitis
402010,"risperidone 25 MG Injection",10015915,"Eye discharge"
402010,"risperidone 25 MG Injection",10010904,Convulsion
402010,"risperidone 25 MG Injection",10005159,Blepharospasm
402010,"risperidone 25 MG Injection",10030071,"Oculogyric crisis"
402010,"risperidone 25 MG Injection",10000389,"Accommodation disorder"
402010,"risperidone 25 MG Injection",10024855,"Loss of consciousness"
402010,"risperidone 25 MG Injection",10028035,"Movement disorder"
402010,"risperidone 25 MG Injection",10030899,Opisthotonus
402010,"risperidone 25 MG Injection",10020765,Hypersomnia
402010,"risperidone 25 MG Injection",10010947,"Coordination abnormal"
402010,"risperidone 25 MG Injection",10029328,Neuropathy
402010,"risperidone 25 MG Injection",10029331,"Neuropathy peripheral"
402010,"risperidone 25 MG Injection",10015037,Epilepsy
402010,"risperidone 25 MG Injection",10027175,"Memory impairment"
402010,"risperidone 25 MG Injection",10012373,"Depressed level of consciousness"
402010,"risperidone 25 MG Injection",10024264,Lethargy
402010,"risperidone 25 MG Injection",10013642,Drooling
402010,"risperidone 25 MG Injection",10013887,Dysarthria
402010,"risperidone 25 MG Injection",10013496,"Disturbance in attention"
402010,"risperidone 25 MG Injection",10020558,Hyperactivity
402010,"risperidone 25 MG Injection",10037211,"Psychomotor hyperactivity"
402010,"risperidone 25 MG Injection",10015832,"Extrapyramidal disorder"
402010,"risperidone 25 MG Injection",10034010,Parkinsonism
402010,"risperidone 25 MG Injection",10033775,Paraesthesia
402010,"risperidone 25 MG Injection",10013082,Discomfort
402010,"risperidone 25 MG Injection",10019194,"Head discomfort"
402010,"risperidone 25 MG Injection",10026863,"Masked facies"
402010,"risperidone 25 MG Injection",10010904,Convulsion
402010,"risperidone 25 MG Injection",10029829,Numbness
402010,"risperidone 25 MG Injection",10001541,Akinesia
402010,"risperidone 25 MG Injection",10013916,Dyskinesia
402010,"risperidone 25 MG Injection",10013577,"Dizziness on standing up"
402010,"risperidone 25 MG Injection",10021021,Hypokinesia
402010,"risperidone 25 MG Injection",10039897,Sedation
402010,"risperidone 25 MG Injection",10019211,Headache
402010,"risperidone 25 MG Injection",10013931,Dyslalia
402010,"risperidone 25 MG Injection",10001540,Akathisia
402010,"risperidone 25 MG Injection",10029202,"Nervous system disorder"
402010,"risperidone 25 MG Injection",10029412,Nightmare
402010,"risperidone 25 MG Injection",10002652,Anorgasmia
402010,"risperidone 25 MG Injection",10021574,"Inability to orgasm"
402010,"risperidone 25 MG Injection",10029985,Obtundation
402010,"risperidone 25 MG Injection",10005885,"Blunted affect"
402010,"risperidone 25 MG Injection",10024642,Listless
402010,"risperidone 25 MG Injection",10015123,Erethism
402010,"risperidone 25 MG Injection",10029216,Nervousness
402010,"risperidone 25 MG Injection",10024419,"Libido decreased"
402010,"risperidone 25 MG Injection",10012239,Delusion
402010,"risperidone 25 MG Injection",10034702,"Persecutory delusion"
402010,"risperidone 25 MG Injection",10024421,"Libido increased"
402010,"risperidone 25 MG Injection",10010305,"Confusional state"
402010,"risperidone 25 MG Injection",10010300,Confusion
402010,"risperidone 25 MG Injection",10012239,Delusion
402010,"risperidone 25 MG Injection",10026749,Mania
402010,"risperidone 25 MG Injection",10019063,Hallucination
402010,"risperidone 25 MG Injection",10012378,Depression
402010,"risperidone 25 MG Injection",10001497,Agitation
402010,"risperidone 25 MG Injection",10002855,Anxiety
402010,"risperidone 25 MG Injection",10022437,Insomnia
402010,"risperidone 25 MG Injection",10020903,Hyperuricaemia
402010,"risperidone 25 MG Injection",10036067,Polydipsia
402010,"risperidone 25 MG Injection",10015597,"Excessive drinking"
402010,"risperidone 25 MG Injection",10021654,"Increased appetite"
402010,"risperidone 25 MG Injection",10020737,Hyperprolactinaemia
402010,"risperidone 25 MG Injection",10014695,"Endocrine disorder"
402010,"risperidone 25 MG Injection",10020751,Hypersensitivity
402010,"risperidone 25 MG Injection",10015123,Erethism
402010,"risperidone 25 MG Injection",10002198,"Anaphylactic reaction"
402010,"risperidone 25 MG Injection",10002218,Anaphylaxis
402010,"risperidone 25 MG Injection",10021425,"Immune system disorder"
402010,"risperidone 25 MG Injection",10029354,Neutropenia
402010,"risperidone 25 MG Injection",10002034,Anaemia
402010,"risperidone 25 MG Injection",10012431,Dermatitis
402010,"risperidone 25 MG Injection",10030338,Onychomycosis
402010,"risperidone 25 MG Injection",10033071,Otitis
402010,"risperidone 25 MG Injection",10033078,"Otitis media"
402010,"risperidone 25 MG Injection",10021789,Infection
402010,"risperidone 25 MG Injection",10015929,"Eye infection"
402010,"risperidone 25 MG Injection",10007882,Cellulitis
402010,"risperidone 25 MG Injection",10021789,Infection
402010,"risperidone 25 MG Injection",10021789,Infection
402010,"risperidone 25 MG Injection",10000269,Abscess
402010,"risperidone 25 MG Injection",10039083,Rhinitis
402010,"risperidone 25 MG Injection",10021789,Infection
402010,"risperidone 25 MG Injection",10021789,Infection
402010,"risperidone 25 MG Injection",10024774,"Localised infection"
402010,"risperidone 25 MG Injection",10022000,Influenza
402010,"risperidone 25 MG Injection",10021789,Infection
402010,"risperidone 25 MG Injection",10014011,"Ear infection"
402010,"risperidone 25 MG Injection",10011781,Cystitis
402010,"risperidone 25 MG Injection",10021789,Infection
402010,"risperidone 25 MG Injection",10014893,Enterocolitis
402010,"risperidone 25 MG Injection",10017888,Gastroenteritis
402010,"risperidone 25 MG Injection",10035664,Pneumonia
402010,"risperidone 25 MG Injection",10034835,Pharyngitis
402010,"risperidone 25 MG Injection",10034835,Pharyngitis
402010,"risperidone 25 MG Injection",10006451,Bronchitis
402010,"risperidone 25 MG Injection",10021789,Infection
402010,"risperidone 25 MG Injection",10036661,Priapism
402010,"risperidone 25 MG Injection",10036661,Priapism
402010,"risperidone 25 MG Injection",10030095,Oedema
402010,"risperidone 25 MG Injection",10033371,Pain
402010,"risperidone 25 MG Injection",10008479,"Chest pain"
402010,"risperidone 25 MG Injection",10040604,"Shortness of breath"
402010,"risperidone 25 MG Injection",10014525,Embolus
402010,"risperidone 25 MG Injection",10037377,"Pulmonary embolism"
402010,"risperidone 25 MG Injection",10014525,Embolus
402010,"risperidone 25 MG Injection",10037377,"Pulmonary embolism"
402010,"risperidone 25 MG Injection",10014525,Embolus
402010,"risperidone 25 MG Injection",10001507,Agranulocytosis
402010,"risperidone 25 MG Injection",10020993,Hypoglycaemia
402010,"risperidone 25 MG Injection",10010770,"Consciousness disturbed"
402010,"risperidone 25 MG Injection",10009866,"Cold sweat"
402010,"risperidone 25 MG Injection",10025482,Malaise
402010,"risperidone 25 MG Injection",10016373,"Feelings of weakness"
402010,"risperidone 25 MG Injection",10020993,Hypoglycaemia
402010,"risperidone 25 MG Injection",10036018,Pollakiuria
402010,"risperidone 25 MG Injection",10036142,Polyuria
402010,"risperidone 25 MG Injection",10015597,"Excessive drinking"
402010,"risperidone 25 MG Injection",10010071,Coma
402010,"risperidone 25 MG Injection",10012650,"Diabetic coma"
402010,"risperidone 25 MG Injection",10012641,Diabetic
402010,"risperidone 25 MG Injection",10012601,"Diabetes mellitus"
402010,"risperidone 25 MG Injection",10018473,Glycosuria
402010,"risperidone 25 MG Injection",10000486,Acidosis
402010,"risperidone 25 MG Injection",10023379,Ketoacidosis
402010,"risperidone 25 MG Injection",10012671,"Diabetic ketoacidosis"
402010,"risperidone 25 MG Injection",10012641,Diabetic
402010,"risperidone 25 MG Injection",10012601,"Diabetes mellitus"
402010,"risperidone 25 MG Injection",10018473,Glycosuria
402010,"risperidone 25 MG Injection",10012601,"Diabetes mellitus"
402010,"risperidone 25 MG Injection",10018473,Glycosuria
402010,"risperidone 25 MG Injection",10020635,Hyperglycaemia
402010,"risperidone 25 MG Injection",10010071,Coma
402010,"risperidone 25 MG Injection",10012650,"Diabetic coma"
402010,"risperidone 25 MG Injection",10012641,Diabetic
402010,"risperidone 25 MG Injection",10012601,"Diabetes mellitus"
402010,"risperidone 25 MG Injection",10018473,Glycosuria
402010,"risperidone 25 MG Injection",10000486,Acidosis
402010,"risperidone 25 MG Injection",10023379,Ketoacidosis
402010,"risperidone 25 MG Injection",10012671,"Diabetic ketoacidosis"
402010,"risperidone 25 MG Injection",10012641,Diabetic
402010,"risperidone 25 MG Injection",10012601,"Diabetes mellitus"
402010,"risperidone 25 MG Injection",10018473,Glycosuria
402010,"risperidone 25 MG Injection",10020635,Hyperglycaemia
402010,"risperidone 25 MG Injection",10008196,"Cerebrovascular disorder"
402010,"risperidone 25 MG Injection",10015856,Extrasystoles
402010,"risperidone 25 MG Injection",10016565,Fibrillation
402010,"risperidone 25 MG Injection",10003658,"Atrial fibrillation"
402010,"risperidone 25 MG Injection",10003119,Arrhythmia
402010,"risperidone 25 MG Injection",10038428,"Renal disorder"
402010,"risperidone 25 MG Injection",10039020,Rhabdomyolysis
402010,"risperidone 25 MG Injection",10028303,"Muscle dissolution"
